horizon,end_date,n_obs,ql_har,ql_harx,delta_ql,delta_ql_e4
12m,2006-04-24,5561,0.00026578175006434216,0.0002888717746513136,2.3090024586971427e-05,0.23090024586971428
12m,2006-05-24,5582,0.0002655767675746158,0.0002885390235793085,2.296225600469272e-05,0.2296225600469272
12m,2006-06-23,5603,0.00026540550614044235,0.0002882526911427778,2.284718500233544e-05,0.22847185002335438
12m,2006-07-24,5624,0.00026549415475380603,0.0002882267837115753,2.2732628957769247e-05,0.22732628957769246
12m,2006-08-22,5645,0.0002656169827361322,0.00028824954560886687,2.2632562872734665e-05,0.22632562872734666
12m,2006-09-21,5666,0.00026543821218770144,0.00028801321946496453,2.2575007277263095e-05,0.22575007277263096
12m,2006-10-20,5687,0.00026535017954754087,0.00028788083014280315,2.2530650595262278e-05,0.22530650595262278
12m,2006-11-20,5708,0.00026522765175964787,0.0002877360486753725,2.2508396915724648e-05,0.2250839691572465
12m,2006-12-19,5729,0.0002650491874372616,0.0002875536668092732,2.2504479372011555e-05,0.22504479372011554
12m,2007-01-22,5750,0.0002649460761599757,0.0002874209539714989,2.2474877811523206e-05,0.22474877811523206
12m,2007-02-20,5771,0.0002648461939602916,0.0002872574909286459,2.241129696835427e-05,0.22411296968354272
12m,2007-03-21,5792,0.00026459564206136996,0.00028691398889357957,2.2318346832209612e-05,0.22318346832209612
12m,2007-04-23,5813,0.00026429372330106246,0.000286501871268887,2.220814796782453e-05,0.22208147967824532
12m,2007-05-23,5834,0.0002640107540272247,0.00028609175853650643,2.208100450928175e-05,0.2208100450928175
12m,2007-06-22,5855,0.0002636805745178041,0.00028564253300968734,2.1961958491883223e-05,0.21961958491883224
12m,2007-07-23,5876,0.00026328386080618225,0.0002851134324382848,2.1829571632102558e-05,0.21829571632102557
12m,2007-08-21,5897,0.0002629330428275222,0.0002846035384029976,2.1670495575475406e-05,0.21670495575475407
12m,2007-09-20,5918,0.0002625022334753981,0.0002839757177091476,2.1473484233749496e-05,0.21473484233749496
12m,2007-10-19,5939,0.00026200265006088956,0.00028322757277830785,2.1224922717418286e-05,0.21224922717418285
12m,2007-11-19,5960,0.00026125765891315124,0.0002826074285727426,2.1349769659591365e-05,0.21349769659591364
12m,2007-12-18,5981,0.0002613959889431805,0.00028464721444822715,2.3251225505046668e-05,0.2325122550504667
12m,2008-01-21,6002,0.0002616755582759562,0.00028650304759382874,2.482748931787257e-05,0.2482748931787257
12m,2008-02-19,6023,0.00026326457769544365,0.00028797212611646,2.4707548421016342e-05,0.24707548421016343
12m,2008-03-19,6044,0.0002639583459145427,0.0002880734499698078,2.411510405526512e-05,0.24115104055265119
12m,2008-04-21,6065,0.0002633072097926943,0.0002873878055592569,2.4080595766562602e-05,0.240805957665626
12m,2008-05-21,6086,0.0002625918321981953,0.0002866208674389402,2.4029035240744903e-05,0.24029035240744903
12m,2008-06-20,6107,0.0002618661741026715,0.0002858341842701052,2.3968010167433706e-05,0.23968010167433706
12m,2008-07-21,6128,0.00026104873442940206,0.00028492127501284945,2.3872540583447395e-05,0.23872540583447396
12m,2008-08-19,6149,0.0002602818527827618,0.0002840841161684002,2.38022633856384e-05,0.238022633856384
12m,2008-09-18,6170,0.0002595501394280989,0.0002832816381193189,2.3731498691220026e-05,0.23731498691220027
12m,2008-10-17,6191,0.0002588488336469627,0.0002825136561406911,2.3664822493728408e-05,0.23664822493728407
12m,2008-11-17,6212,0.00025828316056228145,0.0002819059115461387,2.362275098385724e-05,0.23622750983857238
12m,2008-12-16,6233,0.0002578855267869125,0.0002814820547815134,2.3596527994600917e-05,0.23596527994600916
12m,2009-01-19,6254,0.0002576742686561944,0.0002812448296484115,2.3570560992217083e-05,0.23570560992217082
12m,2009-02-17,6275,0.0002575277640213016,0.00028105898305641654,2.3531219035114945e-05,0.23531219035114945
12m,2009-03-18,6296,0.0002574514672161842,0.0002809216200576366,2.3470152841452375e-05,0.23470152841452374
12m,2009-04-20,6317,0.00025743268667553337,0.0002808305810794467,2.3397894403913324e-05,0.23397894403913325
12m,2009-05-20,6338,0.00025747551011723254,0.0002807889639739186,2.3313453856686078e-05,0.23313453856686078
12m,2009-06-19,6359,0.00025756865588204395,0.0002807997941875113,2.323113830546736e-05,0.2323113830546736
12m,2009-07-20,6380,0.0002576427640211042,0.0002807863258449502,2.314356182384601e-05,0.2314356182384601
12m,2009-08-18,6401,0.0002577423353758466,0.0002807995058995939,2.3057170523747296e-05,0.23057170523747297
12m,2009-09-17,6422,0.0002578669196597742,0.0002808243854164066,2.2957465756632362e-05,0.22957465756632361
12m,2009-10-16,6443,0.00025801697802637215,0.0002808656550360903,2.2848677009718152e-05,0.22848677009718152
12m,2009-11-16,6464,0.0002581736703804174,0.0002808862930897561,2.271262270933872e-05,0.2271262270933872
12m,2009-12-15,6485,0.000258288125583682,0.00028082688089773645,2.2538755314054472e-05,0.22538755314054473
12m,2010-01-18,6506,0.00025834195551787217,0.000280695340614905,2.2353385097032843e-05,0.22353385097032843
12m,2010-02-16,6527,0.0002583413117347875,0.00028051930764516733,2.217799591037984e-05,0.2217799591037984
12m,2010-03-17,6548,0.0002582762691539026,0.00028030858760862766,2.2032318454725055e-05,0.22032318454725056
12m,2010-04-19,6569,0.0002581350323960893,0.00028004691408069503,2.191188168460575e-05,0.2191188168460575
12m,2010-05-19,6590,0.0002579555094268823,0.00027976507758371757,2.1809568156835294e-05,0.21809568156835293
12m,2010-06-18,6611,0.00025778500355335966,0.00027952386376488904,2.1738860211529382e-05,0.21738860211529382
12m,2010-07-19,6632,0.00025762493060094144,0.0002793188518678391,2.169392126689766e-05,0.2169392126689766
12m,2010-08-17,6653,0.0002575834997885666,0.00027928667222528684,2.1703172436720263e-05,0.21703172436720264
12m,2010-09-16,6674,0.0002575411791673367,0.00027921943960652787,2.1678260439191173e-05,0.21678260439191174
12m,2010-10-15,6695,0.00025752358362174816,0.0002791920582767448,2.1668474654996646e-05,0.21668474654996647
12m,2010-11-15,6716,0.00025750873271820565,0.00027915991656636476,2.165118384815911e-05,0.21651183848159108
12m,2010-12-14,6737,0.00025744460927876954,0.0002790772566767821,2.1632647398012585e-05,0.21632647398012586
12m,2011-01-17,6758,0.00025727078186731724,0.00027889162807907255,2.1620846211755317e-05,0.21620846211755318
12m,2011-02-15,6779,0.0002570343341080587,0.0002786386116435538,2.1604277535495066e-05,0.21604277535495064
12m,2011-03-16,6800,0.0002567531407457559,0.00027832123691377695,2.156809616802105e-05,0.2156809616802105
12m,2011-04-14,6821,0.0002565129987351133,0.0002780635479772141,2.155054924210081e-05,0.2155054924210081
12m,2011-05-18,6842,0.000256246975804501,0.0002777484732924745,2.15014974879735e-05,0.215014974879735
12m,2011-06-16,6863,0.0002559564573643213,0.000277385799507429,2.1429342143107738e-05,0.21429342143107738
12m,2011-07-15,6884,0.00025564648278494977,0.00027700482846071986,2.1358345675770093e-05,0.21358345675770093
12m,2011-08-15,6905,0.0002553358570605687,0.0002766331606529801,2.1297303592411393e-05,0.21297303592411393
12m,2011-09-14,6926,0.0002549873173599757,0.0002762190565171752,2.1231739157199505e-05,0.21231739157199506
12m,2011-10-13,6947,0.00025461402033870876,0.00027578772253650615,2.1173702197797395e-05,0.21173702197797395
12m,2011-11-11,6968,0.0002542422212024695,0.0002753734113567794,2.1131190154309912e-05,0.21131190154309912
12m,2011-12-12,6989,0.000253877355513906,0.0002749644142118008,2.1087058697894835e-05,0.21087058697894834
12m,2012-01-13,7010,0.0002536970407842977,0.00027479705850852086,2.1100017724223156e-05,0.21100017724223155
12m,2012-02-13,7031,0.0002536767731647985,0.00027478719923333916,2.1110426068540657e-05,0.21110426068540658
12m,2012-03-13,7052,0.00025375841036889206,0.00027484432373056644,2.1085913361674384e-05,0.21085913361674385
12m,2012-04-13,7073,0.0002539174644347278,0.0002749644653896381,2.1047000954910308e-05,0.21047000954910308
12m,2012-05-15,7094,0.00025414177661176756,0.0002751427951363288,2.1001018524561264e-05,0.21001018524561263
12m,2012-06-14,7115,0.000254413113536248,0.0002753478690695038,2.0934755533255818e-05,0.20934755533255817
12m,2012-07-13,7136,0.0002547148255338603,0.0002755678768430336,2.0853051309173312e-05,0.20853051309173312
12m,2012-08-13,7157,0.0002550466899252796,0.00027581536484423783,2.0768674918958234e-05,0.20768674918958233
12m,2012-09-12,7178,0.00025541428768803434,0.00027609359708954885,2.067930940151451e-05,0.2067930940151451
12m,2012-10-11,7199,0.00025583166375614687,0.00027641956321220135,2.0587899456054476e-05,0.20587899456054476
12m,2012-11-09,7220,0.00025629649898563405,0.00027680330129746614,2.0506802311832093e-05,0.20506802311832092
12m,2012-12-10,7241,0.00025678404236201957,0.00027720734315124306,2.042330078922349e-05,0.2042330078922349
12m,2013-01-11,7262,0.00025728502818502436,0.00027762984819280304,2.0344820007778687e-05,0.20344820007778686
12m,2013-02-11,7283,0.0002577923916356419,0.00027800538400751665,2.0212992371874754e-05,0.20212992371874755
12m,2013-03-12,7304,0.00025830705565029757,0.00027832128987024916,2.0014234219951595e-05,0.20014234219951596
12m,2013-04-12,7325,0.00025883694910116574,0.0002786139433058843,1.9776994204718547e-05,0.19776994204718545
12m,2013-05-14,7346,0.00025937621176538015,0.00027893287669645823,1.955666493107808e-05,0.1955666493107808
12m,2013-06-13,7367,0.00025996002122796144,0.0002792897299758418,1.9329708747880376e-05,0.19329708747880375
12m,2013-07-12,7388,0.0002605506147476666,0.0002795921385087785,1.9041523761111924e-05,0.19041523761111925
12m,2013-08-12,7409,0.00026117622802910033,0.0002799859299242435,1.8809701895143192e-05,0.1880970189514319
12m,2013-09-11,7430,0.0002618079563492572,0.0002803758354457971,1.8567879096539907e-05,0.18567879096539908
12m,2013-10-10,7451,0.0002624047418918121,0.0002806340023193161,1.822926042750403e-05,0.1822926042750403
12m,2013-11-08,7472,0.0002629639110722406,0.000280856053990111,1.7892142917870393e-05,0.17892142917870393
12m,2013-12-09,7493,0.0002635363941846192,0.0002811323297729654,1.7595935588346186e-05,0.17595935588346187
12m,2014-01-10,7514,0.00026413251375792193,0.00028146838664987926,1.7335872891957333e-05,0.17335872891957332
12m,2014-02-10,7535,0.00026474039943491604,0.00028187106908403244,1.7130669649116398e-05,0.17130669649116398
12m,2014-03-11,7556,0.00026534487102048305,0.0002822304337276106,1.6885562707127542e-05,0.1688556270712754
12m,2014-04-09,7577,0.0002659336439620802,0.00028249003271934946,1.655638875726925e-05,0.1655638875726925
12m,2014-05-12,7598,0.00026649905058431577,0.00028263298154011676,1.613393095580099e-05,0.1613393095580099
12m,2014-06-10,7619,0.0002670677690177048,0.00028275937565271634,1.569160663501156e-05,0.15691606635011562
12m,2014-07-09,7640,0.00026762176687779174,0.0002828979624881479,1.527619561035614e-05,0.1527619561035614
12m,2014-08-07,7661,0.00026817331872791767,0.00028310717948780954,1.4933860759891871e-05,0.1493386075989187
12m,2014-09-05,7682,0.0002686958870904754,0.0002832461078825831,1.4550220792107688e-05,0.14550220792107688
12m,2014-10-06,7703,0.00026926834877026925,0.0002834297916922151,1.4161442921945867e-05,0.14161442921945866
12m,2014-11-04,7724,0.00026988193068832374,0.0002836885389271648,1.3806608238841071e-05,0.1380660823884107
12m,2014-12-03,7745,0.0002704966828003815,0.0002838251715643115,1.3328488763929996e-05,0.13328488763929996
12m,2015-01-05,7766,0.00027109431716009126,0.0002838959954130381,1.2801678252946863e-05,0.12801678252946863
12m,2015-02-03,7787,0.0002716309198677057,0.00028395073273813166,1.2319812870425974e-05,0.12319812870425974
12m,2015-03-04,7808,0.00027209218828538645,0.00028396716534439284,1.187497705900639e-05,0.11874977059006389
12m,2015-04-02,7829,0.0002725151757215088,0.000283930900086592,1.1415724365083186e-05,0.11415724365083187
12m,2015-05-04,7850,0.0002729108565512661,0.000283813815086725,1.090295853545893e-05,0.1090295853545893
12m,2015-06-02,7871,0.0002732832070661946,0.0002836170818483689,1.0333874782174335e-05,0.10333874782174335
12m,2015-07-01,7892,0.00027361038668577816,0.00028329216206485577,9.681775379077613e-06,0.09681775379077613
12m,2015-07-30,7913,0.0002738882187355764,0.0002828913494357685,9.003130700192092e-06,0.09003130700192093
12m,2015-08-28,7934,0.0002741582730392929,0.0002824304884023236,8.272215363030718e-06,0.08272215363030717
12m,2015-09-28,7955,0.0002743656766725306,0.0002818535663206059,7.487889648075292e-06,0.07487889648075292
12m,2015-10-27,7976,0.00027455694799663537,0.0002812291641844541,6.672216187818725e-06,0.06672216187818725
12m,2015-11-25,7997,0.0002746966427585792,0.00028063324358571363,5.9366008271344154e-06,0.05936600827134415
12m,2015-12-24,8018,0.00027474554718448697,0.0002805570740421703,5.8115268576833376e-06,0.05811526857683338
12m,2016-01-26,8039,0.0002747994612374186,0.0002800239968515854,5.224535614166805e-06,0.052245356141668045
12m,2016-02-24,8060,0.00027496936975867975,0.0002796084312588689,4.639061500189131e-06,0.04639061500189132
12m,2016-03-24,8081,0.0002750551261382143,0.0002792239470458496,4.168820907635303e-06,0.04168820907635303
12m,2016-04-26,8102,0.00027505242520614565,0.0002788343812534489,3.7819560473032377e-06,0.03781956047303238
12m,2016-05-25,8123,0.0002749165763075174,0.000278411555975365,3.494979667847595e-06,0.03494979667847595
12m,2016-06-23,8144,0.0002746901516210862,0.00027798555473774957,3.2954031166633696e-06,0.032954031166633695
12m,2016-07-22,8165,0.0002744103154066363,0.0002776037874858685,3.193472079232227e-06,0.03193472079232227
12m,2016-08-22,8186,0.0002741092290844508,0.0002772455008186358,3.136271734185004e-06,0.03136271734185004
12m,2016-09-20,8207,0.00027375919110848303,0.00027683897746174713,3.0797863532640952e-06,0.030797863532640954
12m,2016-10-19,8228,0.0002734132908765071,0.00027644661033899713,3.0333194624900407e-06,0.030333194624900407
12m,2016-11-17,8249,0.0002730688631056403,0.00027608318210492987,3.014318999289571e-06,0.03014318999289571
12m,2016-12-16,8270,0.00027274430177412127,0.00027571147088099787,2.967169106876601e-06,0.029671691068766007
12m,2017-01-17,8291,0.0002724393332090363,0.0002753715429236816,2.932209714645313e-06,0.02932209714645313
12m,2017-02-15,8312,0.0002720995589214245,0.0002749371687248868,2.8376098034623375e-06,0.028376098034623376
12m,2017-03-16,8333,0.0002717719479102438,0.0002744681025209033,2.69615461065951e-06,0.0269615461065951
12m,2017-04-18,8354,0.00027144764875841094,0.00027399085376690174,2.5432050084907938e-06,0.02543205008490794
12m,2017-05-18,8375,0.00027125127688389555,0.0002736356849983832,2.3844081144876487e-06,0.02384408114487649
12m,2017-06-19,8396,0.00027108590724297157,0.0002733197287068133,2.23382146384175e-06,0.0223382146384175
12m,2017-07-18,8417,0.00027088717439396616,0.00027300158227228723,2.114407878321071e-06,0.02114407878321071
12m,2017-08-16,8438,0.0002706219809379563,0.0002726136599854391,1.9916790474827552e-06,0.019916790474827552
12m,2017-09-15,8459,0.0002703594969753954,0.0002722903865740487,1.9308895986532904e-06,0.019308895986532904
12m,2017-10-16,8480,0.00027002289671547685,0.00027189984396582966,1.8769472503528026e-06,0.018769472503528027
12m,2017-11-14,8501,0.0002695370926646228,0.0002715143752583727,1.977282593749899e-06,0.01977282593749899
12m,2017-12-13,8522,0.0002689952529077992,0.00027114861063629,2.1533577284907823e-06,0.021533577284907825
12m,2018-01-15,8543,0.0002685893830939834,0.0002708322254993044,2.2428424053209657e-06,0.022428424053209658
12m,2018-02-13,8564,0.00026812300279168604,0.0002704093748176071,2.286372025921081e-06,0.02286372025921081
12m,2018-03-14,8585,0.0002676084413833274,0.0002699310110320425,2.322569648715103e-06,0.02322569648715103
12m,2018-04-16,8606,0.000267244123994591,0.00026958419491083233,2.340070916241339e-06,0.02340070916241339
12m,2018-05-16,8627,0.00026691965300362953,0.00026924172205348366,2.3220690498541277e-06,0.023220690498541276
12m,2018-06-14,8648,0.0002666287535448286,0.00026890541238950314,2.2766588446745126e-06,0.022766588446745124
12m,2018-07-13,8669,0.0002664386574975984,0.00026865473589268284,2.216078395084458e-06,0.02216078395084458
12m,2018-08-13,8690,0.00026631160601543334,0.00026837445804531694,2.062852029883599e-06,0.02062852029883599
12m,2018-09-12,8711,0.0002660138680189669,0.00026793947068909954,1.9256026701326636e-06,0.019256026701326635
12m,2018-10-11,8732,0.00026573451013764935,0.00026750704364074927,1.7725335030999156e-06,0.017725335030999156
12m,2018-11-09,8753,0.00026546818967509257,0.00026706025412110844,1.5920644460158738e-06,0.01592064446015874
12m,2018-12-10,8774,0.00026521475566597543,0.00026663871487902206,1.423959213046628e-06,0.014239592130466279
12m,2019-01-10,8795,0.00026498788130514757,0.0002662538628599247,1.2659815547771502e-06,0.012659815547771503
12m,2019-02-08,8816,0.0002647731233420176,0.0002659019120552923,1.1287887132747378e-06,0.011287887132747379
12m,2019-03-11,8837,0.00026456442743241646,0.0002655470590056961,9.82631573279635e-07,0.00982631573279635
12m,2019-04-09,8858,0.00026431711687947075,0.00026515419237373346,8.370754942627024e-07,0.008370754942627024
12m,2019-05-13,8879,0.000264056496565576,0.00026476577953170484,7.092829661288231e-07,0.007092829661288231
12m,2019-06-12,8900,0.0002638033335229869,0.00026439836406342,5.95030540433074e-07,0.00595030540433074
12m,2019-07-11,8921,0.00026348717408818513,0.000263980349478154,4.93175389968889e-07,0.00493175389968889
12m,2019-08-09,8942,0.0002631592487982418,0.00026357167527483186,4.1242647659008166e-07,0.004124264765900817
12m,2019-09-10,8963,0.00026277773894086705,0.0002631329763632131,3.5523742234605787e-07,0.0035523742234605787
12m,2019-10-09,8984,0.00026234445008345994,0.0002626253075377347,2.8085745427475564e-07,0.0028085745427475564
12m,2019-11-07,9005,0.0002619065086077706,0.00026207727939896256,1.7077079119196112e-07,0.0017077079119196112
12m,2019-12-06,9026,0.0002613948539070294,0.0002619144254844213,5.195715773919024e-07,0.005195715773919024
12m,2020-01-09,9047,0.0002608364658230487,0.0002625887057065362,1.7522398834874699e-06,0.0175223988348747
12m,2020-02-07,9068,0.00026028428734395283,0.00026301182923498944,2.727541891036603e-06,0.02727541891036603
12m,2020-03-09,9089,0.00025974010731052787,0.000262883970573119,3.1438632625911244e-06,0.03143863262591125
12m,2020-04-07,9110,0.00025922650044723084,0.00026238814452638886,3.1616440791580147e-06,0.031616440791580144
12m,2020-05-11,9131,0.0002587441535619388,0.0002618439262217484,3.0997726598095657e-06,0.030997726598095656
12m,2020-06-10,9152,0.0002582940654044282,0.00026138237332742605,3.0883079229978585e-06,0.030883079229978586
12m,2020-07-09,9173,0.0002578952685000129,0.0002609704009662004,3.0751324661874944e-06,0.030751324661874944
12m,2020-08-07,9194,0.0002575449493138604,0.00026060209396496225,3.057144651101855e-06,0.03057144651101855
12m,2020-09-08,9215,0.00025726159406116485,0.00026033717121098595,3.075577149821106e-06,0.03075577149821106
12m,2020-10-07,9236,0.00025704886305887264,0.0002601550416681319,3.10617860925928e-06,0.0310617860925928
12m,2020-11-05,9257,0.00025687092395853487,0.0002600555906732936,3.184666714758748e-06,0.03184666714758748
12m,2020-12-04,9278,0.0002567121248272523,0.00025998260721650735,3.2704823892550474e-06,0.03270482389255047
12m,2021-01-07,9299,0.0002565816388358972,0.00025989925751496103,3.31761867906384e-06,0.0331761867906384
12m,2021-02-05,9320,0.0002564959593383448,0.0002598634105124368,3.367451174092007e-06,0.033674511740920066
12m,2021-03-08,9341,0.0002564102147710128,0.0002598311675933933,3.4209528223804755e-06,0.034209528223804755
12m,2021-04-08,9362,0.0002563202445566798,0.00025977742217175035,3.4571776150705506e-06,0.0345717761507055
12m,2021-05-10,9383,0.0002562147597275377,0.00025969805867033475,3.4832989427970376e-06,0.034832989427970376
12m,2021-06-09,9404,0.0002560598562991533,0.0002595708793572359,3.5110230580825573e-06,0.035110230580825574
12m,2021-07-08,9425,0.00025587122831604496,0.00025942367153553464,3.5524432194896836e-06,0.035524432194896836
12m,2021-08-06,9446,0.00025568840595896876,0.00025927705099787886,3.588645038910096e-06,0.03588645038910096
12m,2021-09-07,9467,0.0002554673535772221,0.0002591077683775831,3.64041480036101e-06,0.036404148003610096
12m,2021-10-06,9488,0.00025520903670631193,0.00025888491747801194,3.675880771700007e-06,0.036758807717000075
12m,2021-11-04,9509,0.0002549438950780573,0.00025863521542695514,3.691320348897856e-06,0.03691320348897856
12m,2021-12-03,9530,0.00025466289775258273,0.00025836197271463115,3.699074962048416e-06,0.03699074962048416
12m,2022-01-06,9551,0.0002544636172729718,0.0002581602543542856,3.696637081313783e-06,0.03696637081313783
12m,2022-02-04,9572,0.0002542513549405103,0.0002579544619144815,3.703106973971214e-06,0.03703106973971214
12m,2022-03-07,9593,0.0002540325149739276,0.0002577468255677299,3.71431059380229e-06,0.0371431059380229
12m,2022-04-05,9614,0.0002538464197936127,0.0002575655308600297,3.719111066416978e-06,0.03719111066416978
12m,2022-05-09,9635,0.0002536515591190368,0.0002573821751659126,3.7306160468758044e-06,0.037306160468758044
12m,2022-06-09,9656,0.0002535328041551705,0.00025725998716615315,3.7271830109826434e-06,0.03727183010982643
12m,2022-07-08,9677,0.00025336822033465977,0.00025709664360096317,3.728423266303397e-06,0.03728423266303397
12m,2022-08-08,9698,0.0002532057235062331,0.00025693527429910407,3.7295507928709524e-06,0.037295507928709525
12m,2022-09-07,9719,0.0002530199791943878,0.00025676119272804385,3.7412135336560657e-06,0.037412135336560653
12m,2022-10-07,9740,0.00025287204789205557,0.00025661745558788805,3.745407695832483e-06,0.037454076958324825
12m,2022-11-07,9761,0.0002527399846878666,0.00025648737077534425,3.747386087477652e-06,0.03747386087477652
12m,2022-12-06,9782,0.00025260788061013507,0.0002563603196958809,3.7524390857458312e-06,0.03752439085745831
12m,2023-01-09,9803,0.00025249614574500596,0.00025625000285566635,3.7538571106603895e-06,0.03753857110660389
12m,2023-02-07,9824,0.00025232005689429147,0.00025607799621569447,3.7579393214030063e-06,0.03757939321403006
12m,2023-03-08,9845,0.0002519748134811255,0.0002557343089903689,3.7594955092434346e-06,0.037594955092434344
12m,2023-04-06,9866,0.00025164422905805354,0.000255452629948978,3.8084008909244622e-06,0.03808400890924462
12m,2023-05-11,9887,0.0002576918745707973,0.00026162505629073236,3.93318171993507e-06,0.0393318171993507
12m,2023-06-12,9908,0.00026862446658772237,0.00027265715736507994,4.032690777357574e-06,0.04032690777357574
12m,2023-07-11,9929,0.0002848430041094521,0.00028884917570417754,4.006171594725437e-06,0.04006171594725437
12m,2023-08-09,9950,0.00030456943461459933,0.00030648691134102475,1.917476726425414e-06,0.01917476726425414
12m,2023-09-08,9971,0.0003268825160423967,0.00031101653766013343,-1.586597838226328e-05,-0.1586597838226328
12m,2023-10-09,9992,0.00035055023999275433,0.00031283511231684053,-3.77151276759138e-05,-0.377151276759138
12m,2023-11-07,10013,0.0003723035410241389,0.00031377751691667624,-5.852602410746265e-05,-0.5852602410746265
12m,2023-12-06,10034,0.00038898759720068434,0.00031520133809201227,-7.378625910867207e-05,-0.7378625910867207
12m,2024-01-09,10055,0.00040285163339541465,0.0003202536992923937,-8.259793410302096e-05,-0.8259793410302096
12m,2024-02-07,10076,0.0004175373716545087,0.00032797903872608446,-8.955833292842425e-05,-0.8955833292842424
12m,2024-03-07,10097,0.000443477733344858,0.00033126676806104953,-0.00011221096528380846,-1.1221096528380847
12m,2024-04-09,10118,0.0004454707412500031,0.0003311199122396393,-0.00011435082901036382,-1.1435082901036382
12m,2024-05-09,10139,0.0004467314675643392,0.0003310272361598409,-0.00011570423140449832,-1.1570423140449833
12m,2024-06-10,10160,0.00044706941079220144,0.0003315290817448679,-0.00011554032904733356,-1.1554032904733356
12m,2024-07-09,10181,0.0004471626983098126,0.0003312390284735334,-0.0001159236698362792,-1.159236698362792
12m,2024-08-07,10202,0.00044720859422542385,0.00033102982823481834,-0.00011617876599060551,-1.161787659906055
12m,2024-09-06,10223,0.0004469458970174705,0.00033185328722182023,-0.0001150926097956503,-1.150926097956503
12m,2024-10-07,10244,0.00044664257684467047,0.0003335791946377289,-0.00011306338220694155,-1.1306338220694154
12m,2024-11-05,10265,0.00044649550564140216,0.0003330719361517104,-0.00011342356948969176,-1.1342356948969177
